PersonID;CourseID;CourseStartDate;Percentuale completamento
1807;571;26/12/2004;0,98
1808;390;14/09/2016;0,14
1809;324;14/12/2006;0,98
1810;368;22/05/2022;0,66
1811;78;21/09/2024;0,40
1812;153;25/05/2020;0,04
1813;380;05/09/2022;0,32
1814;122;22/01/2024;0,57
1815;178;07/01/2014;0,86
1816;551;12/09/2010;0,65
1817;313;01/04/2015;0,70
1818;404;09/03/2012;0,33
1819;11;02/06/2023;0,27
1820;570;22/06/2013;0,56
1821;518;22/01/2019;0,59
1822;242;09/11/2021;0,54
1823;56;28/06/2023;0,94
1824;45;09/04/2017;0,96
1825;222;13/09/2012;0,73
1826;110;20/05/2018;0,25
1827;498;19/04/2021;0,86
1828;538;29/10/2021;0,17
1829;129;22/04/2011;0,33
1830;37;14/11/2017;0,60
1831;623;09/12/1999;0,50
1832;102;16/07/1986;0,15
1833;69;01/09/2002;0,66
1834;626;27/02/1988;0,91
1835;577;11/12/2014;0,24
1836;541;28/08/2021;0,02
1837;383;30/12/2019;0,79
1838;562;13/08/2007;0,71
1839;578;08/06/1995;0,72
1840;148;12/06/2009;0,28
1841;263;09/05/1987;0,58
1842;1;21/04/2015;0,72
1843;52;19/03/2017;0,40
1844;403;02/12/2023;0,41
1845;450;29/12/2019;0,69
1846;612;14/11/2006;0,86
1847;441;22/02/2020;0,85
1848;427;06/08/1998;0,03
1849;409;19/01/2016;0,85
1850;17;06/08/2021;0,47
1851;380;24/09/2012;0,17
1852;498;07/01/2022;0,89
1853;98;08/09/2019;0,49
1854;47;25/01/2012;0,78
1855;22;13/03/2022;0,09
1856;163;15/10/2019;0,91
1857;526;16/07/2007;0,27
1858;374;08/12/2015;0,78
1859;439;06/02/2023;0,21
1860;263;21/08/2023;0,79
1861;368;11/06/2019;0,06
1862;343;17/04/2016;0,16
1863;101;09/06/2016;0,06
1864;208;08/10/2018;0,79
1865;606;24/12/2018;0,43
1866;157;01/07/2015;0,93
1867;213;01/01/2001;0,75
1868;403;20/06/1993;0,84
1869;128;29/07/2014;0,23
1870;262;18/04/2020;0,45
1871;570;06/01/2008;0,63
1872;580;01/08/2011;0,54
1873;445;06/07/2023;0,74
1874;272;30/08/2023;0,86
1875;485;16/02/2004;0,46
1876;440;25/01/2016;0,08
1877;256;18/06/2006;0,38
1878;43;14/03/1995;0,55
1879;169;24/06/2017;0,66
1880;496;14/05/1996;0,59
1881;387;15/02/2022;0,66
1882;278;21/04/2014;0,80
1883;147;20/05/2023;0,39
1884;295;23/11/2006;0,85
1885;457;20/12/2020;0,50
1886;554;12/01/2001;0,84
1887;192;07/04/2010;0,15
1888;256;04/12/2020;0,05
1889;494;06/10/2021;0,89
1890;222;01/05/2023;0,54
1891;616;28/03/2024;0,52
1892;556;08/05/2023;0,30
1893;125;23/07/2002;0,93
1894;378;03/06/2002;0,59
1895;617;02/03/2019;0,08
1896;331;22/09/2022;0,65
1897;547;09/08/2020;0,75
1898;321;25/09/2021;0,80
1899;238;21/12/2023;0,27
1900;274;07/12/2023;0,69
1901;156;08/01/2021;0,32
1902;284;23/02/2021;0,84
1903;576;11/01/2017;0,63
1904;321;14/10/2021;0,36
1905;1;24/11/2020;0,14
1906;176;19/03/1998;0,26
1907;83;19/11/2006;0,17
1908;238;11/10/2018;0,31
1909;410;06/03/2009;0,76
1910;108;29/08/2007;0,36
1911;245;26/02/2016;0,27
1912;85;12/07/2009;0,29
1913;301;09/02/2016;0,01
1914;582;26/09/2023;0,48
1915;562;16/07/2007;0,06
1916;280;05/02/2017;0,70
1917;240;18/05/2022;0,25
1918;332;19/07/2019;0,96
1919;280;08/09/1997;0,37
1920;608;12/08/2023;0,30
1921;174;09/10/2023;0,37
1922;87;23/08/2011;0,22
1923;435;13/02/2024;0,34
1924;388;07/02/2024;0,51
1925;523;18/05/2012;0,93
1926;242;22/03/2018;0,80
1927;272;02/11/2012;0,52
1928;333;24/11/2021;0,24
1929;513;24/12/1999;0,90
1930;147;26/05/2016;0,98
1931;153;25/03/2024;0,83
1932;171;19/06/2020;0,59
1933;223;23/08/2018;0,86
1934;7;26/01/2022;0,83
1935;309;18/02/2024;0,05
1936;589;23/06/2017;0,28
1937;427;23/01/2014;0,65
1938;304;15/01/1993;0,22
1939;489;24/05/2021;0,37
1940;183;11/11/2007;0,51
1941;123;21/11/2023;0,75
1942;498;03/02/2011;0,56
1943;581;31/05/2021;0,32
1944;369;11/05/2000;0,90
1945;348;27/08/2021;0,04
1946;256;26/12/2019;0,12
1947;402;04/07/1992;0,26
1948;90;15/05/2017;0,60
1949;34;30/11/2014;0,10
1950;126;12/04/2006;0,42
1951;596;25/11/2014;0,25
1952;307;08/03/2017;0,18
1953;503;19/10/2011;0,32
1954;341;20/07/2022;0,40
1955;423;30/09/2023;1,00
1956;26;27/05/2021;0,92
1957;217;02/04/2023;0,62
1958;3;18/01/2019;0,12
1959;594;25/02/2017;0,61
1960;177;25/04/2022;0,31
1961;542;20/08/2019;0,22
1962;99;23/09/2007;0,37
1963;402;07/09/2004;0,60
1964;294;06/07/2019;0,51
1965;234;12/10/2018;0,50
1966;395;08/06/2012;0,05
1967;113;28/09/2023;0,74
1968;446;14/02/2013;0,26
1969;251;04/03/2017;0,51
1970;588;13/08/2019;0,02
1971;290;02/02/2024;0,49
1972;555;03/12/2013;0,22
1973;510;16/11/2021;0,75
1974;62;06/07/2000;0,99
1975;349;16/07/2000;0,75
1976;222;23/11/2017;0,29
1977;274;30/11/2003;0,94
1978;592;26/04/2016;0,15
1979;16;25/12/2018;0,03
1980;507;01/06/2022;0,43
1981;438;20/12/2001;0,69
1982;171;18/02/2020;0,47
1983;209;25/05/2020;0,20
1984;17;15/12/2022;0,16
1985;340;27/06/2023;0,68
1986;255;25/02/2022;0,57
1987;88;16/12/2022;0,78
1988;547;13/02/2018;0,28
1989;523;25/03/2021;0,12
1990;23;05/12/2020;0,69
1991;51;04/01/2013;0,10
1992;77;08/02/2022;0,23
1993;491;29/07/2008;0,82
1994;577;03/03/2013;0,06
1995;41;07/06/2023;0,78
1996;599;09/03/2014;0,85
1997;400;03/05/2013;0,81
1998;136;31/01/2018;0,00
1999;349;18/02/2024;0,75
2000;110;13/10/2006;0,98
2001;261;12/10/2014;0,39
2002;547;26/01/2023;0,42
2003;485;25/12/2014;0,81
2004;492;17/07/2014;0,29
2005;409;02/12/2018;0,89
2006;46;28/05/2022;0,10
2007;161;15/06/2014;0,06
2008;331;13/08/2012;0,09
2009;570;14/05/2018;0,42
2010;510;23/12/2001;0,19
2011;452;01/12/2022;0,24
2012;140;29/09/2020;0,19
2013;328;12/04/2017;0,06
2014;306;24/08/2019;0,63
2015;259;13/12/2018;0,99
2016;550;07/11/2010;0,60
2017;615;29/01/2024;0,65
2018;171;14/09/2015;0,38
2019;87;07/10/2019;0,58
2020;93;07/07/2016;0,05
2021;418;25/01/2013;0,20
2022;132;26/04/2008;0,13
2023;228;12/06/1998;0,86
2024;591;29/12/2021;0,67
2025;135;16/02/2024;0,41
2026;497;02/09/2024;0,04
2027;477;03/09/2022;0,73
2028;569;24/08/1995;0,85
2029;613;30/03/2018;0,15
2030;350;14/04/2018;0,50
2031;169;26/07/2016;0,18
2032;615;06/06/2024;0,11
2033;416;03/04/2004;0,38
2034;449;24/12/2015;0,73
2035;628;16/02/2018;0,98
2036;373;10/10/2007;0,57
2037;40;29/10/2016;0,09
2038;102;11/06/2007;0,50
2039;279;03/05/2020;0,02
2040;408;21/12/2014;0,66
2041;252;11/08/2016;0,73
2042;193;03/06/2021;0,12
2043;94;25/09/2021;0,99
2044;157;11/10/2023;0,10
2045;49;17/10/2022;0,39
2046;91;15/08/2022;0,15
2047;21;06/10/2014;0,35
2048;167;26/02/2012;0,41
2049;77;21/09/2021;0,16
2050;169;23/03/2024;0,77
2051;271;20/11/2023;0,68
2052;574;12/03/2020;0,60
2053;190;30/09/2006;0,94
2054;123;12/11/2015;0,67
2055;378;19/03/2022;0,47
2056;51;17/03/2020;0,55
2057;271;13/02/2018;0,77
2058;53;18/10/2019;0,44
2059;413;03/09/1997;0,11
2060;48;20/08/2010;0,28
2061;377;19/05/2023;0,07
2062;522;28/09/2024;0,65
2063;305;25/06/2021;0,85
2064;286;25/07/2023;0,19
2065;71;08/05/2018;0,26
2066;128;29/11/2023;0,86
2067;473;16/11/2018;0,81
2068;456;11/01/2013;0,27
2069;172;08/09/2007;0,82
2070;242;23/03/2016;0,68
2071;533;25/08/2007;0,38
2072;514;20/04/1993;0,53
2073;560;12/05/2022;0,24
2074;394;04/10/2020;0,55
2075;114;05/04/2024;1,00
2076;439;04/02/2022;0,35
2077;445;16/12/2023;0,58
2078;414;02/12/2021;0,53
2079;588;08/09/2012;0,20
2080;251;01/07/2012;0,00
2081;254;23/02/2017;0,74
2082;87;01/08/2024;0,98
2083;173;31/01/2013;0,54
2084;466;08/07/2007;0,78
2085;217;11/03/1991;0,17
2086;512;21/11/2015;0,88
2087;577;08/09/2004;0,63
2088;412;30/11/2014;0,13
2089;174;31/01/2016;0,32
2090;243;01/02/2023;0,22
2091;122;27/06/2023;0,26
2092;587;23/05/2005;0,86
2093;84;01/05/1996;0,55
2094;1;27/02/2022;0,18
2095;164;04/12/2014;0,44
2096;40;22/11/2016;0,49
2097;323;04/01/2021;0,04
2098;288;27/02/2014;0,40
2099;552;29/07/2019;0,53
2100;369;05/09/2021;0,63
2101;23;02/07/2010;0,43
2102;162;07/02/2015;0,73
2103;265;25/06/1994;0,68
2104;331;09/03/2018;0,09
2105;188;24/02/2017;0,57
2106;93;22/11/2018;0,69
2107;343;27/02/2004;0,05
2108;518;15/10/2006;0,75
2109;311;27/01/2013;0,10
2110;575;26/05/2023;0,70
2111;470;21/11/2007;0,17
2112;74;21/01/2009;0,68
2113;441;16/10/2017;0,81
2114;450;31/12/2022;0,13
2115;626;19/12/2007;0,06
2116;104;14/12/2023;0,74
2117;534;26/04/2020;0,59
2118;79;29/04/2021;0,06
2119;593;25/04/2023;0,00
2120;390;13/12/2021;0,92
2121;296;06/06/2019;0,55
2122;74;24/07/2016;0,04
2123;591;26/12/1997;0,30
2124;226;19/09/2023;0,24
2125;618;12/08/2002;0,44
2126;454;04/08/2017;0,74
2127;279;01/06/2012;0,73
2128;177;14/04/2017;0,73
2129;511;21/04/2019;0,14
2130;274;11/07/2012;0,15
2131;502;22/05/2024;0,05
2132;489;29/09/2014;0,76
2133;466;04/04/2021;0,72
2134;136;15/03/2009;0,96
2135;369;04/03/2003;0,63
2136;133;30/05/2020;0,16
2137;349;06/07/2021;0,89
2138;60;29/08/2023;0,68
2139;456;09/10/2004;0,26
2140;403;05/04/2006;0,69
2141;37;28/11/2022;0,72
2142;604;12/10/2022;0,22
2143;15;12/07/2016;0,17
2144;416;24/02/2020;0,33
2145;69;26/09/2023;0,27
2146;521;24/08/2001;0,41
2147;559;22/04/2019;0,43
2148;271;31/07/2019;0,76
2149;180;21/11/2015;0,53
2150;2;03/01/2009;0,65
2151;615;11/02/2002;0,37
2152;129;12/06/2020;0,65
2153;464;02/04/2022;0,35
2154;552;27/05/2000;0,80
2155;98;22/01/2022;0,77
2156;517;25/09/2000;0,72
2157;307;04/02/2021;0,46
2158;499;31/03/2022;0,04
2159;476;20/07/2019;0,84
2160;595;27/05/2007;0,61
2161;498;08/05/2019;0,48
2162;584;10/10/2020;0,61
2163;68;22/03/2013;0,58
2164;111;19/04/2022;0,53
2165;96;23/07/2016;0,69
2166;480;06/09/2013;0,57
2167;104;29/01/2002;1,00
2168;585;30/06/2018;0,67
2169;504;08/02/2024;0,97
2170;495;10/01/2019;0,88
2171;543;20/12/2011;0,00
2172;179;25/11/2016;0,19
2173;576;10/10/2018;0,68
2174;82;03/10/2018;0,71
2175;190;07/05/2020;0,63
2176;518;07/12/2010;0,12
2177;284;14/02/2003;0,73
2178;251;10/10/2007;0,56
2179;564;26/07/2023;0,93
2180;612;03/02/2020;0,20
2181;249;18/09/2021;0,89
2182;236;25/12/2011;0,87
2183;499;04/02/2018;0,31
2184;333;08/11/2013;0,09
2185;32;30/11/2014;0,31
2186;552;16/02/2023;0,10
2187;511;24/08/2017;0,27
2188;393;23/02/2020;0,92
2189;336;14/08/2009;0,62
2190;13;30/11/2011;0,19
2191;265;22/04/2021;0,48
2192;93;25/07/2023;0,48
2193;603;21/09/2003;0,24
2194;76;01/05/2022;0,10
2195;274;31/10/2007;0,82
2196;267;05/02/2003;0,59
2197;122;24/09/2019;0,19
2198;254;27/03/2001;0,84
2199;244;09/11/2010;0,30
2200;458;05/10/2011;0,50
2201;388;12/09/2009;0,31
2202;78;20/03/2022;0,68
2203;16;31/03/2022;0,81
2204;89;06/06/2018;0,34
2205;5;04/02/2017;0,20
2206;304;01/01/2007;0,19
2207;129;28/01/2013;0,68
2208;255;04/09/2016;0,01
2209;501;15/12/2021;0,86
2210;223;20/08/2024;0,67
2211;593;18/12/2006;0,54
2212;233;07/10/2005;0,90
2213;556;15/09/2022;0,14
2214;220;20/06/2006;0,87
2215;65;16/08/2007;0,76
2216;237;04/05/2001;0,79
2217;506;01/02/2023;0,10
2218;524;31/12/2006;0,46
2219;120;15/08/2014;0,94
2220;439;28/09/1992;0,76
2221;367;17/08/2021;0,21
2222;55;29/03/2024;0,50
2223;160;20/10/2023;0,21
2224;284;15/03/2014;0,95
2225;148;05/09/2010;0,91
2226;544;09/03/2022;0,66
2227;90;15/02/2021;0,82
2228;140;15/02/2024;0,11
2229;493;21/08/2019;0,72
2230;385;12/05/2023;0,56
2231;409;06/05/2023;0,21
2232;109;21/12/2011;0,85
2233;542;28/01/2019;0,14
2234;390;16/10/2008;0,24
2235;519;24/10/2020;0,98
2236;558;26/01/2008;0,15
2237;458;05/04/2021;0,55
2238;141;23/04/2017;0,41
2239;169;19/05/2024;0,67
2240;235;02/02/2019;0,80
2241;73;07/02/2019;0,54
2242;232;01/04/2000;0,88
2243;409;28/09/2011;0,08
2244;327;09/05/2021;0,46
2245;341;28/02/2024;0,81
2246;465;09/04/2016;0,47
2247;142;11/05/2016;0,21
2248;497;25/07/2022;0,30
2249;22;21/08/1993;0,28
2250;148;20/02/2001;0,46
2251;306;23/03/2022;0,26
2252;448;25/11/2021;0,43
2253;550;03/03/2023;0,65
2254;287;07/02/2015;0,89
2255;120;09/06/2024;0,98
2256;341;13/01/1992;0,65
2257;523;21/03/2004;0,71
2258;415;20/01/2015;0,98
2259;462;16/07/2017;0,24
2260;479;12/12/2020;0,16
2261;97;05/09/2004;0,48
2262;351;20/04/2022;0,01
2263;48;28/01/2022;0,10
2264;206;06/03/2020;0,56
2265;583;06/07/2017;0,08
2266;304;06/03/2002;0,06
2267;502;17/04/2023;0,58
2268;359;12/02/2010;0,96
2269;570;16/08/2020;0,60
2270;22;02/09/2006;0,33
2271;349;04/09/2017;0,17
2272;299;19/03/1999;0,08
2273;539;02/02/2021;0,99
2274;511;10/12/2011;0,55
2275;469;04/07/2015;0,21
2276;285;11/03/2016;0,48
2277;161;31/07/2023;0,45
2278;612;05/06/2018;0,51
2279;579;22/11/2023;0,83
2280;73;05/05/2001;0,37
2281;568;07/02/2023;0,79
2282;492;09/11/2022;0,31
2283;260;05/08/2022;0,85
2284;146;11/08/1991;0,32
2285;360;22/12/2019;0,40
2286;608;13/11/2020;0,54
2287;18;30/03/2009;0,32
2288;341;08/03/2017;0,57
2289;495;20/11/2020;0,03
2290;25;15/05/2007;0,40
2291;267;29/06/2024;0,85
2292;57;26/04/1996;0,74
2293;14;20/01/2020;0,08
2294;69;05/04/2018;0,60
2295;446;28/09/2020;0,79
2296;366;13/12/2011;0,56
2297;103;01/09/2011;0,87
2298;166;12/07/1997;0,01
2299;529;29/01/2016;0,90
2300;26;24/12/2021;0,51
2301;492;02/04/2006;0,98
2302;50;28/01/2021;0,05
2303;130;07/02/2017;0,25
2304;136;30/04/2021;0,09
2305;28;17/08/2021;0,70
2306;383;02/08/2007;0,66
2307;198;06/03/2003;0,55
2308;140;13/11/2018;0,63
2309;63;04/10/2021;0,41
2310;552;10/01/2019;0,06
2311;344;18/10/2010;0,95
2312;51;27/08/2021;0,87
2313;42;15/06/2019;0,94
2314;103;12/06/1999;0,33
2315;374;13/11/2023;0,97
2316;414;10/01/2024;0,17
2317;457;10/12/2023;0,18
2318;273;26/02/2022;0,14
2319;204;25/02/2007;0,51
2320;86;13/02/2013;0,57
2321;66;10/09/2014;0,37
2322;152;20/04/2023;0,33
2323;571;04/01/2014;0,92
2324;313;26/05/2022;0,57
2325;520;17/12/2013;0,45
2326;605;02/07/2021;0,00
2327;77;16/11/2004;0,36
2328;261;09/11/2001;0,25
2329;395;28/09/2020;0,54
2330;231;17/11/2019;0,95
2331;389;04/01/2021;0,67
2332;604;14/01/2010;0,43
2333;480;15/04/2021;0,95
2334;87;17/07/2022;0,78
2335;534;18/01/2023;0,92
2336;458;18/11/2019;0,85
2337;404;08/10/2013;0,41
2338;377;04/05/2005;0,31
2339;139;06/03/1997;0,71
2340;532;22/09/2021;0,41
2341;392;14/12/2001;0,34
2342;63;23/03/2021;0,92
2343;23;18/09/2018;0,40
2344;174;12/08/2021;0,67
2345;178;08/08/2014;0,89
2346;22;26/06/2020;0,47
2347;98;02/12/2017;0,89
2348;244;27/06/2022;0,89
2349;368;29/09/1991;0,90
2350;501;12/03/2023;0,03
2351;508;16/01/2023;0,28
2352;236;27/10/2019;0,97
2353;545;29/10/2023;0,12
2354;78;14/02/2022;0,14
2355;186;08/12/2008;0,34
2356;331;06/02/2015;0,78
2357;333;13/08/2022;0,62
2358;41;29/06/2021;0,16
2359;284;01/04/2023;0,87
2360;313;09/03/2019;0,43
2361;486;29/01/2024;0,81
2362;270;30/01/2018;0,65
2363;306;09/06/2012;0,12
2364;476;05/12/2016;0,18
2365;483;09/10/2022;0,40
2366;376;17/01/2018;0,98
2367;225;03/11/2020;0,42
2368;166;08/04/2021;0,83
2369;68;31/05/2020;0,65
2370;451;12/08/2000;0,63
2371;321;03/04/2017;0,81
2372;419;01/11/2019;0,09
2373;566;24/01/2021;0,45
2374;98;12/03/2004;0,81
2375;487;23/12/2019;0,97
2376;264;24/05/2023;0,58
2377;582;07/11/1996;0,46
2378;16;23/06/2016;0,03
2379;364;30/03/2016;0,53
2380;592;10/10/1994;0,64
2381;616;25/07/2017;0,15
2382;237;29/04/2010;0,43
2383;155;03/02/2017;0,40
2384;125;31/05/2007;0,55
2385;460;23/06/2022;0,40
2386;244;24/08/2021;0,27
2387;370;07/07/2010;0,36
2388;61;27/10/2014;0,99
2389;35;06/07/2020;0,02
2390;499;22/10/2022;0,66
2391;53;08/01/2017;0,48
2392;615;26/02/2022;0,61
2393;384;14/09/2020;0,82
2394;268;03/09/2006;0,15
2395;244;12/08/2023;1,00
2396;360;04/06/2015;0,45
2397;367;23/07/2021;0,12
2398;105;03/01/2019;0,04
2399;596;11/05/2018;0,23
2400;572;18/12/2023;0,33
2401;299;16/02/2024;0,15
2402;520;20/05/2009;0,83
2403;111;28/12/2019;0,83
2404;597;14/05/2017;0,31
2405;595;13/11/2019;0,95
2406;443;06/04/2011;0,92
2407;6;19/03/2022;0,98
2408;322;30/07/2021;0,77
2409;143;19/07/2016;0,93
2410;202;28/07/2023;0,97
2411;71;06/10/2023;0,84
2412;386;19/07/2016;0,73
2413;236;24/07/2016;0,56
2414;462;03/10/2023;0,95
2415;46;11/12/2023;0,83
2416;478;21/11/2019;0,29
2417;133;01/06/2020;0,78
2418;389;23/11/2023;0,01
2419;222;25/05/2017;0,81
2420;277;25/02/2022;0,15
2421;430;16/11/2008;0,05
2422;96;09/01/2008;0,26
2423;63;07/06/2014;0,75
2424;499;27/12/2018;0,15
2425;224;03/05/2007;0,21
2426;109;10/08/2010;0,49
2427;185;10/10/2015;0,34
2428;428;26/03/2019;0,87
2429;506;18/12/2021;0,54
2430;270;20/05/2008;0,50
2431;554;21/02/2020;0,63
2432;56;05/05/2017;0,27
2433;520;05/07/2003;0,13
2434;59;15/06/2005;0,94
2435;444;28/12/2011;0,37
2436;77;30/01/2020;0,38
2437;587;17/03/2020;0,52
2438;148;11/05/2022;0,79
2439;13;22/08/2018;0,27
2440;441;24/04/1999;0,45
2441;219;01/04/2023;0,42
2442;451;06/05/2003;0,27
2443;550;04/02/2023;0,91
2444;593;14/10/2023;0,91
2445;135;15/03/2016;0,30
2446;529;30/07/2017;0,76
2447;435;07/04/2013;0,30
2448;103;11/10/2003;0,57
2449;230;23/05/2022;0,72
2450;609;13/09/2020;0,92
2451;405;02/07/1990;0,37
2452;540;17/10/2022;0,67
2453;312;15/08/2017;0,50
2454;394;17/02/2006;0,60
2455;432;15/12/2021;0,60
2456;491;13/09/2015;0,88
2457;226;23/07/2015;0,83
2458;10;25/03/2019;0,82
2459;271;16/07/2020;0,50
2460;108;18/02/2020;0,19
2461;134;20/01/2016;0,82
2462;367;19/05/2018;0,11
2463;294;17/11/2020;0,61
2464;123;21/08/2021;0,20
2465;560;05/03/2021;0,58
2466;113;08/03/2012;0,99
2467;424;29/06/1991;0,26
2468;354;21/10/2019;0,86
2469;83;22/05/2021;0,71
2470;387;29/09/2017;0,02
2471;5;06/09/2024;0,07
2472;286;15/09/2022;0,18
2473;416;06/06/2008;0,27
2474;576;02/07/1998;0,17
2475;250;09/01/2021;0,23
2476;524;09/07/2013;0,37
2477;543;12/09/2022;0,31
2478;118;29/10/2020;0,70
2479;544;07/09/2020;0,02
2480;28;06/01/2013;0,36
2481;333;08/09/2022;0,63
2482;545;21/06/2023;0,43
2483;593;23/03/2021;0,99
2484;65;10/03/2023;0,15
2485;486;26/08/2018;0,02
2486;22;26/01/2021;0,93
2487;286;14/07/2023;0,14
2488;25;08/08/2005;0,78
2489;226;27/06/2013;0,17
2490;249;05/06/2022;0,07
2491;13;06/06/2020;0,59
2492;453;29/07/2020;0,55
2493;489;28/08/2020;0,51
2494;442;06/12/2009;0,28
2495;253;07/07/2023;0,07
2496;250;19/11/2020;0,51
2497;438;24/05/2008;0,57
2498;609;19/02/2021;0,44
2499;154;25/01/2004;0,16
2500;440;17/10/2019;0,84
2501;200;05/04/2013;0,65
2502;513;14/12/2011;0,26
2503;285;21/11/1996;0,96
2504;467;26/09/1993;0,16
2505;30;21/08/2010;0,51
2506;122;16/12/2002;0,15
2507;622;20/01/2009;0,30
2508;481;26/03/2024;0,63
2509;431;06/10/2024;0,37
2510;73;29/01/2022;0,54
2511;244;15/12/2023;0,61
2512;297;02/04/2020;0,25
2513;381;16/04/2020;0,94
2514;580;17/11/2022;0,99
2515;489;06/03/2020;0,91
2516;591;13/07/2012;0,55
2517;493;25/01/2022;0,96
2518;46;01/08/2005;0,19
2519;114;26/12/2008;0,68
2520;520;03/02/2011;0,23
2521;52;07/04/2021;0,34
2522;115;25/08/2021;0,81
2523;199;12/06/2004;0,30
2524;525;01/06/2022;0,74
2525;553;17/05/2018;0,40
2526;31;14/09/2001;0,17
2527;256;04/04/2022;0,09
2528;184;21/02/2022;0,87
2529;33;14/09/2021;0,63
2530;20;07/03/2021;0,79
2531;581;11/10/2015;0,03
2532;556;25/07/2017;0,68
2533;175;01/04/2019;0,36
2534;533;26/10/2006;0,69
2535;62;21/03/2023;0,86
2536;549;18/12/2003;0,93
2537;169;22/01/1997;0,73
2538;620;29/10/2001;0,87
2539;243;12/03/2021;0,50
2540;603;01/10/2009;0,87
2541;121;14/08/2012;0,22
2542;621;16/11/2011;0,43
2543;47;02/12/2020;0,68
2544;496;13/07/2013;0,28
2545;406;27/08/2024;0,94
2546;223;21/11/2022;0,50
2547;71;08/06/2008;0,44
2548;80;27/12/2010;0,38
2549;222;27/05/2019;0,15
2550;537;30/07/2018;0,61
2551;480;04/04/2022;0,96
2552;239;17/02/2024;0,17
2553;531;21/12/2022;0,62
2554;4;13/12/2011;0,91
2555;387;21/08/2020;0,41
2556;364;14/06/2023;0,69
2557;574;18/06/2022;0,50
2558;132;25/12/2022;0,84
2559;494;13/02/2009;0,86
2560;78;18/07/2023;0,81
2561;445;04/01/2014;0,53
2562;60;16/03/2013;0,64
2563;525;26/10/2018;0,41
2564;235;18/03/2003;0,75
2565;82;20/05/2023;0,59
2566;412;12/06/1993;0,36
2567;63;09/05/2003;0,74
2568;158;31/10/2019;0,76
2569;493;31/12/2005;0,84
2570;262;19/11/2012;0,44
2571;241;05/01/2004;0,88
2572;248;26/09/2012;0,10
2573;23;18/07/2015;0,39
2574;345;27/07/2015;0,91
2575;134;14/02/2017;0,54
2576;488;15/05/2023;0,23
2577;30;12/05/2021;0,68
2578;392;13/10/2011;0,11
2579;143;26/04/2024;0,59
2580;205;07/08/2017;0,17
2581;388;08/01/2021;0,39
2582;23;30/04/2023;0,43
2583;435;04/12/2002;0,58
2584;174;17/09/2022;0,04
2585;549;26/01/2015;0,16
2586;103;02/12/2020;0,25
2587;224;19/02/2023;0,98
2588;349;17/05/2010;0,83
2589;528;18/03/2019;0,19
2590;103;28/02/2011;0,76
2591;351;07/01/2021;0,82
2592;457;26/10/2013;0,70
2593;363;09/08/2008;0,15
2594;92;05/12/2017;0,90
2595;35;18/03/2023;0,97
2596;93;14/11/2020;0,34
2597;34;27/07/2004;0,48
2598;215;06/11/2015;0,09
2599;217;29/09/2001;0,43
2600;307;23/02/2017;0,35
2601;61;22/06/2020;0,43
2602;69;09/01/2023;0,72
2603;165;08/12/2020;0,75
2604;595;11/04/2021;0,61
2605;32;10/01/2024;0,84
2606;399;27/05/2014;0,82
2607;162;18/12/1997;0,33
2608;515;28/11/1991;0,46
2609;507;19/07/2015;0,59
2610;622;16/12/2019;0,17
2611;58;12/02/2024;0,97
2612;172;04/08/2019;0,67
2613;401;07/11/2016;0,62
2614;51;30/01/2021;0,52
2615;157;31/07/2006;0,90
2616;368;28/01/2002;0,45
2617;95;19/06/2021;0,57
2618;573;23/08/2009;0,18
2619;578;21/10/2003;0,34
2620;32;09/10/2024;0,76
2621;49;19/11/2017;0,81
2622;626;03/08/2023;0,24
2623;297;05/06/2006;0,44
2624;57;09/02/2021;0,80
2625;366;20/10/2016;0,35
2626;456;31/12/2014;0,36
2627;614;12/07/2012;0,08
2628;395;19/05/2019;0,39
2629;298;21/10/2008;0,76
2630;152;06/05/2016;0,85
2631;345;31/08/2015;0,87
2632;215;23/08/2018;0,29
2633;229;16/11/2021;0,47
2634;407;28/02/2011;0,83
2635;578;27/06/2003;0,61
2636;468;02/01/2024;0,82
2637;85;09/04/2016;0,63
2638;561;02/10/2013;0,44
2639;412;09/04/1998;0,53
2640;429;12/09/2014;0,47
2641;185;08/07/2018;0,68
2642;359;06/12/2011;0,84
2643;298;20/07/2021;0,81
2644;570;17/02/2014;0,46
2645;336;08/08/2022;0,56
2646;290;03/01/2024;0,65
2647;268;29/04/2024;0,22
2648;607;15/08/2020;0,01
2649;398;04/01/2024;0,61
2650;628;04/05/2020;0,95
2651;541;09/09/2012;0,27
2652;243;28/07/2011;0,95
2653;591;14/09/1999;0,42
2654;446;01/06/2023;0,33
2655;598;20/09/2006;0,48
2656;201;02/01/2014;0,90
2657;525;19/07/2023;0,31
2658;194;06/01/2022;0,35
2659;93;29/08/2018;0,26
2660;349;09/01/2010;0,36
2661;566;15/11/1996;0,54
2662;95;22/11/2007;0,99
2663;285;12/06/2020;0,26
2664;23;25/11/2012;0,47
2665;168;12/08/2022;0,03
2666;541;29/01/2021;0,11
2667;6;13/05/2021;0,41
2668;21;21/11/2023;0,17
2669;79;27/02/2005;0,04
2670;548;08/11/2022;0,98
2671;365;04/01/2013;0,59
2672;362;19/10/2023;0,76
2673;280;03/12/2017;0,55
2674;177;24/12/2003;0,76
2675;210;09/03/2021;0,04
2676;105;23/06/2008;0,15
2677;318;01/03/2024;0,64
2678;73;13/12/2014;0,17
2679;165;29/07/2014;0,12
